Idade,Genero,Nivel Ensino,Area Formacao,Setor,Nivel,Faixa Salarial,Anos experiencia,Faixa Salarial – numero,Data ultimo aumento
26,Feminino,Mestrado,Outras Engenharias,Outro,Júnior,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,6000,09/03/23
42,Feminino,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Setor Público,Sênior,de R$ 6.001/mês a R$ 8.000/mês,Menos de 1 ano,8000,28/06/23
24,Masculino,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Finanças ou Bancos,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,6000,24/06/22
23,Feminino,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Tecnologia/Fábrica de Software,Júnior,de R$ 1.001/mês a R$ 2.000/mês,Menos de 1 ano,2000,07/10/23
38,Masculino,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Setor Público,Sênior,de R$ 6.001/mês a R$ 8.000/mês,de 4 a 5 anos,8000,04/12/22
31,Masculino,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Tecnologia/Fábrica de Software,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 1 a 2 anos,12000,19/08/21
28,Masculino,Graduação/Bacharelado,Outras Engenharias,Outro,Júnior,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,4000,15/06/21
24,Masculino,Graduação/Bacharelado,Marketing / Publicidade / Comunicação / Jornalismo,Entretenimento ou Esportes,Júnior,de R$ 4.001/mês a R$ 6.000/mês,de 4 a 5 anos,6000,17/07/21
35,Masculino,Doutorado ou Phd,Química / Física,Tecnologia/Fábrica de Software,Júnior,de R$ 8.001/mês a R$ 12.000/mês,Menos de 1 ano,12000,21/12/22
30,Masculino,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Varejo,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 2 a 3 anos,12000,21/02/23
26,Feminino,Mestrado,Outras Engenharias,Logística,Sênior,de R$ 16.001/mês a R$ 20.000/mês,de 4 a 5 anos,20000,05/05/21
30,Feminino,Pós-graduação,Outras Engenharias,Internet/Ecommerce,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 2 a 3 anos,6000,27/03/21
26,Masculino,Pós-graduação,Outras Engenharias,Varejo,Júnior,de R$ 4.001/mês a R$ 6.000/mês,Menos de 1 ano,6000,29/04/21
28,Feminino,Pós-graduação,Outras Engenharias,Outro,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 5 anos,12000,02/06/21
30,Masculino,Graduação/Bacharelado,Outras,Indústria,Júnior,de R$ 1.001/mês a R$ 2.000/mês,de 1 a 2 anos,2000,22/02/22
24,Masculino,Estudante de Graduação,Outras Engenharias,Tecnologia/Fábrica de Software,Júnior,de R$ 1.001/mês a R$ 2.000/mês,de 1 a 2 anos,2000,04/01/21
31,Masculino,Mestrado,Outras Engenharias,Finanças ou Bancos,Pleno,de R$ 16.001/mês a R$ 20.000/mês,de 2 a 3 anos,20000,11/11/22
48,Masculino,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Educação,Pleno,de R$ 2.001/mês a R$ 3000/mês,Menos de 1 ano,3000,22/06/23
28,Feminino,Mestrado,Estatística/ Matemática / Matemática Computacional,Varejo,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 5 anos,12000,17/11/21
38,Feminino,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Área da Saúde,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 6 a 10 anos,12000,01/01/21
23,Masculino,Estudante de Graduação,Outras Engenharias,Tecnologia/Fábrica de Software,Júnior,de R$ 2.001/mês a R$ 3000/mês,de 1 a 2 anos,3000,19/02/21
38,Masculino,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Setor Público,Júnior,de R$ 8.001/mês a R$ 12.000/mês,Menos de 1 ano,12000,06/02/21
28,Masculino,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Finanças ou Bancos,Júnior,de R$ 4.001/mês a R$ 6.000/mês,Menos de 1 ano,6000,04/03/21
27,Masculino,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,Setor Automotivo,Pleno,de R$ 3.001/mês a R$ 4.000/mês,Menos de 1 ano,4000,23/07/23
23,Masculino,Estudante de Graduação,Outras Engenharias,Finanças ou Bancos,Júnior,de R$ 4.001/mês a R$ 6.000/mês,Menos de 1 ano,6000,27/09/22
27,Masculino,Graduação/Bacharelado,Outras Engenharias,Setor Alimentício,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 2 a 3 anos,12000,04/01/21
30,Masculino,Graduação/Bacharelado,Outras Engenharias,Energia,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 2 a 3 anos,16000,15/12/22
21,Feminino,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Indústria,Júnior,de R$ 1.001/mês a R$ 2.000/mês,de 1 a 2 anos,2000,06/11/21
33,Masculino,Pós-graduação,Outras Engenharias,Consultoria,Júnior,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,4000,21/03/23
30,Masculino,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Tecnologia/Fábrica de Software,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 2 a 3 anos,6000,13/03/22
26,Feminino,Graduação/Bacharelado,Outras Engenharias,Tecnologia/Fábrica de Software,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 2 a 3 anos,8000,07/01/21
40,Masculino,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,Tecnologia/Fábrica de Software,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 2 a 3 anos,6000,19/10/22
25,Masculino,Estudante de Graduação,Economia/ Administração / Contabilidade / Finanças,Varejo,Júnior,de R$ 1.001/mês a R$ 2.000/mês,Menos de 1 ano,2000,30/10/21
38,Masculino,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Varejo,Sênior,de R$ 8.001/mês a R$ 12.000/mês,Mais de 10 anos,12000,21/01/22
36,Feminino,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Tecnologia/Fábrica de Software,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 2 a 3 anos,12000,15/04/22
26,Masculino,Graduação/Bacharelado,Outras Engenharias,Tecnologia/Fábrica de Software,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 2 a 3 anos,8000,21/11/22
21,Masculino,Estudante de Graduação,Estatística/ Matemática / Matemática Computacional,Telecomunicação,Júnior,de R$ 1.001/mês a R$ 2.000/mês,de 1 a 2 anos,2000,03/10/22
18,Feminino,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Finanças ou Bancos,Júnior,de R$ 2.001/mês a R$ 3000/mês,Menos de 1 ano,3000,18/02/23
29,Feminino,Graduação/Bacharelado,Outras,Finanças ou Bancos,Júnior,de R$ 3.001/mês a R$ 4.000/mês,Menos de 1 ano,4000,04/04/22
29,Feminino,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Finanças ou Bancos,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 5 anos,12000,27/08/23
25,Masculino,Mestrado,Química / Física,Telecomunicação,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 2 a 3 anos,8000,20/12/21
32,Masculino,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Varejo,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 1 a 2 anos,12000,07/05/23
25,Masculino,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Telecomunicação,Júnior,de R$ 4.001/mês a R$ 6.000/mês,Menos de 1 ano,6000,21/01/22
33,Feminino,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,Outro,Sênior,de R$ 4.001/mês a R$ 6.000/mês,de 4 a 5 anos,6000,08/11/22
41,Masculino,Mestrado,Outras Engenharias,Indústria,Sênior,de R$ 16.001/mês a R$ 20.000/mês,Mais de 10 anos,20000,15/08/22
38,Feminino,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Educação,Sênior,de R$ 3.001/mês a R$ 4.000/mês,Menos de 1 ano,4000,17/04/22
31,Feminino,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,Tecnologia/Fábrica de Software,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 5 anos,12000,08/11/23
25,Masculino,Graduação/Bacharelado,Outras Engenharias,Consultoria,Pleno,de R$ 12.001/mês a R$ 16.000/mês,de 1 a 2 anos,16000,08/12/22
30,Feminino,Pós-graduação,Outras Engenharias,Finanças ou Bancos,Júnior,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,4000,27/04/22
26,Masculino,Pós-graduação,Marketing / Publicidade / Comunicação / Jornalismo,Varejo,Júnior,de R$ 6.001/mês a R$ 8.000/mês,de 4 a 5 anos,8000,18/12/23
24,Feminino,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,Educação,Júnior,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,4000,25/03/21
33,Masculino,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Finanças ou Bancos,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 2 a 3 anos,12000,25/04/21
28,Masculino,Graduação/Bacharelado,Outras,Marketing,Júnior,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,4000,13/08/21
25,Masculino,Graduação/Bacharelado,Outras Engenharias,Tecnologia/Fábrica de Software,Júnior,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,6000,30/03/23
25,Masculino,Graduação/Bacharelado,Estatística/ Matemática / Matemática Computacional,Educação,Júnior,de R$ 2.001/mês a R$ 3000/mês,de 1 a 2 anos,3000,09/09/21
23,Masculino,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Educação,Júnior,de R$ 1.001/mês a R$ 2.000/mês,de 1 a 2 anos,2000,19/04/21
29,Masculino,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Seguros ou Previdência,Sênior,de R$ 8.001/mês a R$ 12.000/mês,Menos de 1 ano,12000,27/01/22
26,Feminino,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Tecnologia/Fábrica de Software,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 5 anos,12000,19/03/22
26,Masculino,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Tecnologia/Fábrica de Software,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 1 a 2 anos,12000,30/10/23
36,Feminino,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,Indústria,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,6000,07/04/21
21,Masculino,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Indústria,Júnior,de R$ 2.001/mês a R$ 3000/mês,de 1 a 2 anos,3000,23/01/21
24,Masculino,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,Finanças ou Bancos,Júnior,de R$ 2.001/mês a R$ 3000/mês,Menos de 1 ano,3000,25/06/22
25,Feminino,Graduação/Bacharelado,Outras Engenharias,Finanças ou Bancos,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 2 a 3 anos,12000,05/07/21
26,Masculino,Graduação/Bacharelado,Outras Engenharias,Tecnologia/Fábrica de Software,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 2 a 3 anos,12000,27/07/22
23,Masculino,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Finanças ou Bancos,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,8000,21/11/21
26,Feminino,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Outro,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 2 a 3 anos,8000,14/09/23
36,Masculino,Mestrado,Outras Engenharias,Telecomunicação,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 1 a 2 anos,12000,05/06/21
32,Masculino,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Finanças ou Bancos,Sênior,de R$ 16.001/mês a R$ 20.000/mês,de 2 a 3 anos,20000,30/10/22
23,Feminino,Graduação/Bacharelado,Estatística/ Matemática / Matemática Computacional,Marketing,Júnior,de R$ 4.001/mês a R$ 6.000/mês,de 2 a 3 anos,6000,05/02/23
37,Masculino,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Área da Saúde,Sênior,de R$ 12.001/mês a R$ 16.000/mês,Mais de 10 anos,16000,01/12/23
38,Feminino,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,Tecnologia/Fábrica de Software,Pleno,de R$ 3.001/mês a R$ 4.000/mês,Menos de 1 ano,4000,01/12/22
29,Feminino,Pós-graduação,Outras Engenharias,Finanças ou Bancos,Júnior,de R$ 6.001/mês a R$ 8.000/mês,de 2 a 3 anos,8000,09/05/21
27,Feminino,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Finanças ou Bancos,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,8000,20/08/23
26,Masculino,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,Setor Alimentício,Júnior,de R$ 2.001/mês a R$ 3000/mês,de 1 a 2 anos,3000,23/07/21
30,Masculino,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,Finanças ou Bancos,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 6 a 10 anos,8000,23/01/21
29,Feminino,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Tecnologia/Fábrica de Software,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 5 anos,12000,01/12/21
37,Masculino,Graduação/Bacharelado,Outras Engenharias,Outro,Pleno,de R$ 6.001/mês a R$ 8.000/mês,Mais de 10 anos,8000,09/11/22
22,Feminino,Graduação/Bacharelado,Estatística/ Matemática / Matemática Computacional,Tecnologia/Fábrica de Software,Júnior,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,4000,08/12/22
29,Masculino,Graduação/Bacharelado,Marketing / Publicidade / Comunicação / Jornalismo,Tecnologia/Fábrica de Software,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 2 a 3 anos,12000,02/01/21
24,Masculino,Graduação/Bacharelado,Química / Física,Outro,Sênior,de R$ 16.001/mês a R$ 20.000/mês,de 4 a 5 anos,20000,10/11/22
34,Masculino,Mestrado,Química / Física,Varejo,Sênior,de R$ 4.001/mês a R$ 6.000/mês,de 4 a 5 anos,6000,30/12/21
31,Masculino,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Telecomunicação,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 2 a 3 anos,8000,29/01/21
34,Masculino,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,Tecnologia/Fábrica de Software,Sênior,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,8000,27/05/21
38,Masculino,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Setor Público,Sênior,de R$ 12.001/mês a R$ 16.000/mês,Mais de 10 anos,16000,01/03/23
32,Masculino,Graduação/Bacharelado,Ciências Biológicas/Farmácia/Medicina/Área da Saúde,Serviços,Júnior,de R$ 6.001/mês a R$ 8.000/mês,de 2 a 3 anos,8000,18/08/21
23,Masculino,Graduação/Bacharelado,Outras Engenharias,Construção Civil,Júnior,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,4000,19/11/22
33,Masculino,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,Educação,Sênior,de R$ 4.001/mês a R$ 6.000/mês,Menos de 1 ano,6000,04/02/22
31,Masculino,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Indústria,Júnior,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,4000,10/10/21
31,Masculino,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,Tecnologia/Fábrica de Software,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,8000,05/07/23
30,Masculino,Pós-graduação,Outras Engenharias,Agronegócios,Sênior,de R$ 3.001/mês a R$ 4.000/mês,de 2 a 3 anos,4000,18/02/22
37,Feminino,Pós-graduação,Outras Engenharias,Internet/Ecommerce,Pleno,de R$ 4.001/mês a R$ 6.000/mês,Menos de 1 ano,6000,01/01/22
25,Feminino,Graduação/Bacharelado,Estatística/ Matemática / Matemática Computacional,Educação,Pleno,de R$ 3.001/mês a R$ 4.000/mês,de 4 a 5 anos,4000,27/12/21
24,Feminino,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Agronegócios,Júnior,de R$ 2.001/mês a R$ 3000/mês,Menos de 1 ano,3000,22/05/22
42,Masculino,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Tecnologia/Fábrica de Software,Sênior,de R$ 8.001/mês a R$ 12.000/mês,Mais de 10 anos,12000,02/01/23
40,Masculino,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Outro,Pleno,de R$ 20.001/mês a R$ 25.000/mês,Mais de 10 anos,25000,11/04/21
22,Feminino,Estudante de Graduação,Estatística/ Matemática / Matemática Computacional,consultoria,Júnior,de R$ 1.001/mês a R$ 2.000/mês,de 1 a 2 anos,2000,24/11/22
38,Masculino,Mestrado,Economia/ Administração / Contabilidade / Finanças,Outro,Sênior,de R$ 12.001/mês a R$ 16.000/mês,Mais de 10 anos,16000,11/11/21
23,Masculino,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Finanças ou Bancos,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,8000,04/07/21
22,Masculino,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Finanças ou Bancos,Júnior,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,8000,30/03/21
35,Masculino,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Finanças ou Bancos,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 2 a 3 anos,12000,18/05/23
36,Masculino,Mestrado,Outras Engenharias,Finanças ou Bancos,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,8000,29/12/21
22,Masculino,Estudante de Graduação,Estatística/ Matemática / Matemática Computacional,Finanças ou Bancos,Júnior,de R$ 1.001/mês a R$ 2.000/mês,Menos de 1 ano,2000,23/10/23
26,Masculino,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Tecnologia/Fábrica de Software,Sênior,de R$ 16.001/mês a R$ 20.000/mês,de 4 a 5 anos,20000,13/05/23
34,Masculino,Pós-graduação,Estatística/ Matemática / Matemática Computacional,Varejo,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 6 a 10 anos,12000,21/11/23
32,Masculino,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Tecnologia/Fábrica de Software,Júnior,de R$ 4.001/mês a R$ 6.000/mês,Menos de 1 ano,6000,04/04/21
32,Masculino,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Tecnologia/Fábrica de Software,Júnior,de R$ 2.001/mês a R$ 3000/mês,Menos de 1 ano,3000,26/04/21
25,Feminino,Graduação/Bacharelado,Outras Engenharias,Finanças ou Bancos,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 1 a 2 anos,12000,04/08/23
27,Masculino,Graduação/Bacharelado,Outras Engenharias,Construção Civil,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 2 a 3 anos,6000,22/05/21
31,Masculino,Graduação/Bacharelado,Outras Engenharias,Tecnologia/Fábrica de Software,Júnior,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,4000,20/10/23
24,Feminino,Estudante de Graduação,Outras Engenharias,Telecomunicação,Júnior,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,4000,07/06/23
21,Masculino,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Tecnologia/Fábrica de Software,Júnior,de R$ 1.001/mês a R$ 2.000/mês,Menos de 1 ano,2000,11/09/23
28,Masculino,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Finanças ou Bancos,Júnior,de R$ 6.001/mês a R$ 8.000/mês,Menos de 1 ano,8000,02/03/23
46,Masculino,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Indústria,Sênior,de R$ 12.001/mês a R$ 16.000/mês,Mais de 10 anos,16000,06/10/22
31,Masculino,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Finanças ou Bancos,Sênior,de R$ 16.001/mês a R$ 20.000/mês,de 2 a 3 anos,20000,16/02/21
27,Masculino,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Área da Saúde,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 4 a 5 anos,8000,19/12/22
36,Feminino,Pós-graduação,Estatística/ Matemática / Matemática Computacional,Finanças ou Bancos,Júnior,de R$ 4.001/mês a R$ 6.000/mês,Menos de 1 ano,6000,12/03/22
25,Masculino,Graduação/Bacharelado,Outras Engenharias,Educação,Júnior,de R$ 4.001/mês a R$ 6.000/mês,Menos de 1 ano,6000,10/04/23
